"c11","c12","c13","c14","lable"
0.00158993846445275,0.0990859468213334,0.353627299356388,0.265528486874362,1
0.531201899041059,0.367641836121196,0.641376957165734,0.390211751593461,3
0.563041942898214,0.292848009727035,0.535513442630471,0.520900402660729,3
0.959972864488455,0.773674706194101,0.949851402659995,0.794020369442245,2
0.0297327656307114,0.00923104159138292,0.183961303164133,0.222772711547301,1
0.433531092980792,0.35092788942974,0.500895852759808,0.565658269177488,3
0.536750310327849,0.549955957603925,0.517716074478628,0.545076679667318,3
0.595177551886621,0.679295740327791,0.57294196264188,0.567462459373241,3
0.00200608200725504,0.0683499172720101,0.0964682240707467,0.301165231325157,1
0.378192639522064,0.454763422849513,0.392951969983306,0.445092808710071,3
0.0134850568032834,0.135084153224674,0.241601879059073,0.174546333634548,1
0.920384830281894,0.775088162557156,0.968665328897738,0.640640086600723,2
0.396899279195133,0.401761119382962,0.432887147570062,0.448690998434617,3
0.20792887344659,0.470028495279258,0.464798908027474,0.51766804454891,3
0.416178626086612,0.464317169966726,0.383362133037995,0.572778187393736,3
0.586513587286702,0.458311373790895,0.603120250299575,0.613958072575019,3
0.0228077863752,0.147542677885954,0.0788231972582625,0.186792006916308,1
0.77674798336633,0.702341180689908,0.562171636877476,0.510564870795647,3
0.339383941473506,0.459785158998909,0.380231122632019,0.672078975655638,3
0.0156639490219818,0.0473278188032404,0.200900895296904,0.263227167214884,1
0.357268726504763,0.346155112178662,0.327005265766191,0.600342142367398,3
0.557158285740964,0.525866520346872,0.554461958134492,0.316805426559121,3
0.0735913397730334,0.0113515698842927,0.123806312057868,0.114578780857032,1
0.442901168240778,0.616285670047332,0.468504865553016,0.582701590522477,3
0.108379397785169,0.013433199627254,0.254793610767034,0.172454770677543,1
0.61150296880622,0.505497837374123,0.560477664361693,0.522728997903551,3
0.761964840995703,0.756577138491862,0.407324578525116,0.563722999497214,3
0.440481661246939,0.41970892634442,0.532373194038507,0.671454648927291,3
0.3792541061371,0.640980742669336,0.438038059588897,0.501161356533328,3
0.911960082010542,0.82575443351502,0.85705868763314,0.754445897871413,2
0.553143225586292,0.61155572445741,0.542737823632455,0.577297861451715,3
0.51214446387336,0.50994770691482,0.394821059870601,0.590410074368381,3
0.00395996607022571,0.158869663771549,0.0551193697162727,0.0337435390498792,1
0.662780465209178,0.543863961039176,0.422677255485393,0.435841648363205,3
0.0618180039403967,0.0557369245961164,0.0584646163033165,0.129540229959924,1
0.0359262924586622,0.0326419508285543,0.0943001614356397,0.118818737824932,1
0.0306036646449999,0.112583952348234,0.208335715372698,0.338338492488021,1
0.541191231542476,0.542131799598966,0.568897898967329,0.557402401988853,3
0.441121747506829,0.251460733827841,0.458257255195668,0.540244270511797,3
0.535385092669269,0.480648574808091,0.232038902265808,0.473142882645584,3
0.558747984327178,0.362269471103678,0.312979225317617,0.631597556645111,3
0.00750335431355784,0.0921757249752475,0.237344723013417,0.107091518225001,1
0.947835149372594,0.904959109779037,0.839598278213143,0.639824386963541,2
0.0942107331992331,0.0858963801311132,0.115447239882272,0.116179938979053,1
0.378473194355458,0.403511455735903,0.434171791988612,0.442841152035987,3
0.469446025601886,0.435747759964373,0.679604125047023,0.488377671048672,3
0.0637352012287417,0.223146180151939,0.0297058562231956,0.0948213761025597,1
0.369804017485861,0.453562480668854,0.475150293939893,0.707829338282698,3
0.480847851246333,0.500481564268213,0.463425475844674,0.390930315420395,3
0.498892580526161,0.453724293084998,0.402128126744129,0.584461404133625,3
0.472735634874364,0.642241557065919,0.50288794170121,0.579661460254784,3
0.0735636925108541,0.0154075745706648,0.127386467845595,0.290612083407508,1
0.0303765303326827,0.0776004442344147,0.317008743839958,0.13907898730367,1
0.642270987163108,0.363214012001617,0.548115914130796,0.595022248297928,3
0.667032796861831,0.422294140625364,0.674522775168502,0.647016800278288,3
0.275380168441302,0.400042053916972,0.503616843325792,0.533881822300558,3
0.0111985044006144,0.272444325177984,0.305003294202868,0.181014823143891,1
0.0145349708493919,0.130685545639421,0.0992645103434767,0.0965166221520176,1
0.93065045620504,0.916166973020583,0.988206092758305,0.687238087016261,2
0.44136448185862,0.637061437661564,0.565073956033318,0.549383228888436,3
0.463795804001854,0.393570639446222,0.41334061819337,0.426849403180619,3
0.310813658792301,0.449750195232406,0.655372249403009,0.587839611324326,3
0.924357229447314,0.866397867719032,0.972564197251289,0.716938137709801,2
0.508029732261625,0.454277103233433,0.52847639911844,0.366978300606554,3
0.460468107012612,0.429502163623926,0.536807108820045,0.526674981958257,3
0.586526256236213,0.383574574076888,0.369298311224823,0.719119596328502,3
0.581371614947395,0.347167540021964,0.552577057657459,0.424313195678722,3
0.493604367218151,0.391639980731429,0.423228516003432,0.581761284279408,3
0.00171288548997562,0.14002833904503,0.0644688391753079,0.16064265956647,1
0.0746870911658839,0.089315274301341,0.291463857054571,0.26011383013599,1
0.496468034579654,0.595731995215057,0.281211680491326,0.323232048621638,3
0.00722119726723495,0.17651404173542,0.149783288370668,0.120341802269277,1
0.520872438757677,0.429295645998577,0.638454212688627,0.721852049388569,3
0.829852504355433,0.868597014089931,0.926900633066866,0.817716098492746,2
0.0547506355927397,0.0852154855100236,0.132687173277077,0.219714252610332,1
0.046337641590667,0.116999965917799,0.282077272916069,0.320427236154192,1
0.557337165870825,0.485567177187641,0.641886686278342,0.556146243424952,3
0.596969918808581,0.617663986444907,0.2126535963451,0.517412836492418,3
0.199095710791213,0.13120937446855,0.082870573524074,0.0751606830012418,1
0.634955433037696,0.402581642293753,0.575135219019816,0.538390084097663,3
0.318579220847167,0.175996436163806,0.341616867008744,0.435994564916644,3
0.287497721293307,0.289074744021327,0.476250851130082,0.345498568183347,3
0.565229674597998,0.613865017836341,0.442526214266561,0.482916619427764,3
0.052401593677025,0.167202385081169,0.110727518092307,0.144651552246116,1
0.592267419642601,0.50103288985548,0.389220644760253,0.526469121283201,3
0.474987639749782,0.405229663046879,0.46806971789129,0.440014860598682,3
0.632622631177561,0.4089764298403,0.428313910585947,0.29757514406294,3
0.294529651175437,0.367929351844095,0.550030792631865,0.653252878084109,3
0.604402702067075,0.859179628729893,0.879098952892618,0.78577874442331,2
0.00253859127719521,0.0847425198204438,0.191907217908687,0.144127946483911,1
0.520591318752806,0.337494276540441,0.508440229309979,0.371805484538081,3
0.556656637471658,0.455275926169052,0.583236726225564,0.513135406364533,3
0.609870150193973,0.391223623264611,0.42899945676337,0.545989343253417,3
0.325940683528939,0.330321004656868,0.468736538003127,0.441870437540134,3
0.67049067423501,0.5128565262754,0.670224977009244,0.625718337241672,3
0.514422847942207,0.526742430429863,0.1608672130978,0.650641971126756,3
0.442273766737103,0.373572588690521,0.389805350682355,0.435092751598333,3
0.134882829922723,0.0872573527688094,0.0832737657634505,0.14442473449627,1
0.470611793878029,0.629978048022122,0.601088611292074,0.609613999926349,3
0.521297245377233,0.311236243299241,0.499710845858337,0.64047345380472,3
0.487976692216693,0.486522243922049,0.706233527939452,0.541945574858543,3
0.398382170264592,0.562138860353567,0.465552731324463,0.532888983139478,3
0.0208313745252014,0.104258828227331,0.13454302719928,0.219307329846407,1
0.512335727077043,0.466044692040261,0.577651455928614,0.73495200799946,3
0.423156783490347,0.619450052764559,0.508973034537618,0.402401271797346,3
0.251874335002322,0.503391538663687,0.489455706797822,0.489974332217112,3
0.421561301935013,0.61433675068018,0.397644796485545,0.483912147912469,3
0.706906167816552,0.393617949284042,0.493404662960747,0.457883548820256,3
0.0553541448531618,0.0308480140908229,0.163911690072004,0.144386447621459,1
0.19550305742187,0.0433270423081649,0.034824465225096,0.176633363893749,1
0.484563193536905,0.7336692168205,0.340476923645196,0.674128250235668,3
0.669417142815659,0.438650528355719,0.364335962701867,0.444151889290289,3
0.381448099331614,0.690994985787064,0.522730468973968,0.499005590030458,3
0.530875208374691,0.379465969408377,0.494998124835802,0.597402119248438,3
0.872295506245835,0.91093570498424,0.883407546055057,0.82063366702991,2
0.398732823919131,0.539934627626275,0.26235466266594,0.495840673600094,3
0.417652838075476,0.820979479272757,0.444501416985257,0.491688505511096,3
0.3953189852863,0.617873479253938,0.270121990975247,0.552302300618413,3
0.338742212932503,0.611440018235787,0.43756122076925,0.480917511597197,3
0.102232678472949,0.049489593409394,0.21975726279312,0.121643742374604,1
0.87708843965693,0.911839922185368,0.954774722450837,0.719452367940173,2
0.49962988277837,0.464137130470526,0.571947643248565,0.516771017476708,3
0.554384907260548,0.538276545952826,0.451522494845121,0.520692116558212,3
0.541887086389664,0.759315179428623,0.537326595982774,0.539416335336341,3
0.100854201896777,0.0167158858623207,0.145826822073716,0.214123775973373,1
0.0401888948927258,0.0159601719390172,0.134093668221331,0.16162384676596,1
0.608043842140377,0.406225472898222,0.444369255091316,0.482684705266077,3
0.585608992748801,0.436735389376333,0.500860023454817,0.579609244800395,3
0.0669093992338277,0.0821457753397305,0.15679812293545,0.283246837886242,1
0.372483113723664,0.250670851913719,0.624513398905299,0.664808682465757,3
0.41079657838891,0.470125471524175,0.359398641984587,0.641030622684659,3
0.19626043321982,0.0347910533065202,0.216042599462246,0.297397638474363,1
0.0083086641836034,0.0326718310885563,0.331598030999421,0.17963011482939,1
0.395534760193801,0.433361655654059,0.238781226475946,0.663793723995229,3
0.249290522669464,0.611538126063459,0.439875670604958,0.634850417387144,3
0.512818610514821,0.423289141964188,0.595120472482741,0.527236055873722,3
0.731040843561234,0.294401333054502,0.457386298000256,0.532041447582315,3
0.00141776604128959,0.0553894845782911,0.187453831937343,0.0689637880936926,1
0.65505792955872,0.562416876142482,0.440539982408136,0.517020585165745,3
0.462457823222484,0.392086601024039,0.651719699884805,0.447831327521979,3
0.0584163322269272,0.0608703834330759,0.227542371569029,0.329151902314057,1
0.630771549536547,0.528533776005145,0.543386624059647,0.556153017236589,3
0.296916909673125,0.0385964248107786,0.0887889299915526,0.113551906211375,1
0.00324988345420845,0.0161902400101513,0.0827043906870658,0.163321305378253,1
0.204725119720248,0.163943856682094,0.17838108275054,0.153525224109772,1
0.466730960257951,0.440965254072369,0.425059282166331,0.418623915329216,3
0.0368200685235942,0.0907301498230238,0.0628146299589528,0.136498007845389,1
0.035720758456258,0.0569399177633863,0.221648052213983,0.099393489787885,1
0.478709253345038,0.477995376148203,0.449092141324072,0.610648930633517,3
0.595602880761627,0.455988067136074,0.441927857768153,0.381086919769752,3
0.0209528107809426,0.124152070240114,0.136219684309595,0.182848330489105,1
0.458901404873373,0.571137565618836,0.648173840326561,0.497235817409481,3
0.000499852163418997,0.16913112966047,0.0276504977217451,0.240526470541412,1
0.440471219254553,0.445387776520928,0.523730458470902,0.378577924684777,3
0.229780984428563,0.0965338460577149,0.279809236195436,0.15457369735331,1
0.053971780620368,0.10210419291276,0.1217462608172,0.253345662892388,1
0.344097395548818,0.608910292110682,0.413011399937489,0.405986424305478,3
0.107917136444266,0.140310829746388,0.215654319574836,0.175558561998297,1
0.772289902709677,0.842030768365197,0.922684011830286,0.779933319557827,2
0.720501012673398,0.872042489816544,0.962899910839972,0.707055801772381,2
0.119018390167433,0.0395459561996839,0.229969509129201,0.196579775717337,1
0.472705370311362,0.495594931893098,0.494636621489681,0.403438752202093,3
0.0714637359483632,0.160270317194476,0.109334169400143,0.315278267487178,1
0.560754303512358,0.228337683787371,0.369183218244186,0.328572119955667,3
0.543177000320869,0.519167248543716,0.633438001415665,0.393880883029862,3
0.397331419808963,0.44554354574557,0.337230881337387,0.583001504945014,3
0.586359236934747,0.390480755324403,0.353906839441604,0.646507568821893,3
0.872034059733886,0.877734120397804,0.903400119348301,0.844343348757213,2
0.487243109207459,0.446264227339469,0.689510340353819,0.488880111522916,3
0.358974327867685,0.696319532862372,0.498089965506038,0.515732305523502,3
0.143643233656425,0.087887790436921,0.195113991242769,0.22076732961007,1
0.0255198659327441,0.0711744338897019,0.0169892160296245,0.182099596501595,1
0.434393944588478,0.519743787845726,0.477120148935649,0.640583752534396,3
0.00499324606138548,0.135836250664217,0.15126458808484,0.16696834973062,1
0.00969114249295532,0.131090031333741,0.095613989188587,0.188066023675762,1
0.106074138279769,0.0258061248482518,0.241479237474468,0.095001483601213,1
0.404232123100681,0.547576964401777,0.577310694883292,0.572994568342794,3
0.00896369750507596,0.166013758635912,0.218560337415897,0.201175313149835,1
0.702690498615809,0.306476106238585,0.315679654592567,0.562004033336246,3
0.795513685094134,0.756347410826495,0.966396938072558,0.807044310615295,2
0.625491468347608,0.471866489072386,0.567297517896999,0.599011170774817,3
0.0394170300279414,0.0312465173765868,0.233225843038551,0.182590250172358,1
0.0162011300068659,0.0377229879901857,0.092690171921817,0.092716326536527,1
0.397798112949026,0.465026416776867,0.501801616397248,0.597248192840266,3
0.440409108207303,0.601608475720504,0.310493752919065,0.597966624552406,3
0.431761532204251,0.539646676679296,0.568379412659865,0.486048464051895,3
0.398445531827291,0.397690601511506,0.686843472388486,0.701724735183852,3
0.375895290471216,0.442379755937167,0.486114706501956,0.585454955817196,3
0.26040717590939,0.209359929916662,0.190276497583095,0.171804507207581,1
0.198611250865986,0.0633177314879428,0.162134959209098,0.288258594144948,1
0.479417641258642,0.27266266675698,0.502503419453513,0.6793283687606,3
0.122600813514168,0.130154205219555,0.140151972000431,0.178324454996213,1
0.940539234089346,0.906810750485173,0.957446916827865,0.820891917582837,2
0.308604886892246,0.472500269522316,0.581049410989053,0.573424021983643,3
0.524958340786946,0.455344196079976,0.701349077862381,0.498143213513995,3
0.677811964909874,0.489992236724294,0.489936467562895,0.300209277133856,3
0.536312625616301,0.542851647092346,0.321484049330491,0.638104180128817,3
0.0889140348266147,0.0178416595811314,0.111470269157067,0.3310889868147,1
0.923328372967184,0.902756657140033,0.96265923496228,0.796642174021246,2
0.451428023625281,0.624539799717663,0.630989595323357,0.523502408610576,3
0.151002022443601,0.0262217547807439,0.0541046897431394,0.23587908377652,1
0.272045520575289,0.66705466858119,0.538131047098434,0.340649700164905,3
0.0173103765412311,0.0438586870298127,0.133331706583331,0.209916409110502,1
0.38959146110228,0.65951340836539,0.511348073922358,0.285278808390107,3
0.656089326272861,0.499840377320925,0.360309408616522,0.41699825096318,3
0.116810719067495,0.0396234986840256,0.109943172521784,0.304677586742576,1
0.705006317785569,0.72334031396572,0.521265373032578,0.490473498892009,3
0.375946444424246,0.25360935554412,0.296335012260417,0.721043541536971,3
0.0173010284994253,0.20890113348039,0.265873898502068,0.143760578229269,1
0.38574309110209,0.634023037517398,0.524211975529805,0.530841782856065,3
0.0248840154239052,0.052023757212967,0.22613171494752,0.0942940321512127,1
0.705930797401819,0.953767977765195,0.956267725974992,0.732793829551514,2
0.86034285444455,0.940123102112039,0.960037510420824,0.814780733188607,2
0.464914974043719,0.361061079853908,0.41333664579749,0.780356195728071,3
0.0155365760389597,0.251051989236372,0.0787809930513473,0.258765552145092,1
0.00408801058067965,0.156547099282959,0.150688195793468,0.201177286918993,1
0.853224308428817,0.778807357956295,0.961998060601535,0.843973327626366,2
0.570692339474236,0.508847553831925,0.438162434382948,0.399855583004608,3
0.0472823197373953,0.0591257452421904,0.217220774867956,0.079787748763296,1
0.366916566337389,0.365695443794462,0.496193272034045,0.337530270959063,3
0.44869814605773,0.549882298190765,0.562301518032654,0.454308015643939,3
0.613362746613767,0.454329413354983,0.341096058205608,0.678931147320514,3
0.0788334471482746,0.014716939546628,0.149263716771511,0.351772341760907,1
0.370207921115922,0.482154454003582,0.337075420638203,0.497789299797433,3
0.476176683874685,0.458764301528189,0.287440648900129,0.586559876984895,3
0.456608442262294,0.578190061610233,0.475139935257211,0.832868015929783,3
0.532348574699963,0.620666322967251,0.538362185314465,0.494247299462259,3
0.0290037040171149,0.0791466761769379,0.0932215368408423,0.158204450700904,1
0.0639098186522195,0.0489279916762485,0.117945242318862,0.181238417757121,1
0.132894606292459,0.151589226413581,0.193952908155856,0.22440954943376,1
0.303453481561593,0.470427072637125,0.435065767992579,0.368288630015485,3
0.0276295294523208,0.12879976261181,0.10563904891929,0.310763260342208,1
0.0853548516992518,0.125330234651469,0.0633186901382988,0.124325048897259,1
0.401216058210189,0.578933379676594,0.334777078389216,0.638322181832543,3
0.679461774860335,0.279983063811795,0.40906303771731,0.591807733665175,3
0.953524376664946,0.921138968512471,0.980798790786463,0.807319842384173,2
0.494322582849579,0.503619544622065,0.339485631496249,0.651584305718602,3
0.948580470164662,0.882218085084878,0.971080265884475,0.736291679542535,2
0.605226278741385,0.553969740859933,0.380731605145135,0.634574313394316,3
0.101616434782928,0.102536040088019,0.279724203715262,0.397527985211845,1
0.0116456850650785,0.104456856654419,0.185648000993457,0.272652023673995,1
0.00469946111771869,0.0365584437490052,0.0729049412831098,0.117818507189911,1
0.732973573653648,0.503504866147066,0.381595110917351,0.5583964813775,3
0.35713262978881,0.562512116658809,0.609358373042734,0.510898499724763,3
0.444754074308245,0.411521714184367,0.501710889613526,0.515732879452973,3
0.630142757791057,0.507899669974714,0.32929628477052,0.492524293283563,3
0.449600488956705,0.426079053332026,0.585645926667377,0.547561071547581,3
0.67326087841541,0.524768585485775,0.549535316212205,0.479246643848117,3
0.398412198094739,0.422036956402147,0.537309712505531,0.378856155427157,3
0.84754880862074,0.659979675973498,0.990048090463282,0.579598532720812,2
0.808557868181761,0.412882432699803,0.440203399304084,0.492758398257982,3
0.516480637610142,0.514516189265092,0.4571470084853,0.642022334689064,3
0.00996639728049324,0.0154986931575389,0.0518116183535548,0.239740927342183,1
0.346163619815781,0.564688472805973,0.5213784989282,0.640300231120341,3
0.938257070088579,0.886754861732582,0.87426245350583,0.793978654353343,2
0.506727844925075,0.349127505642382,0.351510350613264,0.534125164403199,3
0.369237668905763,0.50293508356533,0.559290848879551,0.655286244589081,3
0.990265950691364,0.83381491161525,0.919759302492303,0.802625578634311,2
0.445590944565529,0.825181850407826,0.618208929509528,0.37387685674923,3
0.0220016108833051,0.101257967672678,0.078516220958257,0.226241042237229,1
0.0322031960693152,0.0505489376663264,0.0901622506193272,0.296702578795694,1
0.0071667592551892,0.12612081764803,0.171355333314001,0.12263698117307,1
0.0339679469084827,0.0366713759674253,0.0791024381468884,0.192007843491411,1
0.0429226073257453,0.0363302724491798,0.205801900417335,0.263404389402069,1
0.906854523979259,0.804335522364394,0.940278230616617,0.847914846563014,2
0.0127900382545516,0.303950836672891,0.215809468863498,0.155072566215913,1
0.750996422663648,0.614019433672095,0.376027552752211,0.584681379683576,3
0.0893842582850492,0.0206654597454694,0.102189197988253,0.205681664025926,1
0.124852902811806,0.0988820444147663,0.0577188227935525,0.112915001211237,1
0.349524791129503,0.555292493553522,0.686095365137011,0.416925751884523,3
0.492715641618596,0.268473740004818,0.469893479456367,0.430046150474673,3
0.741069617862658,0.395827034796536,0.391131501703923,0.472087694368991,3
0.0192162567720644,0.034953382808216,0.0737982637368274,0.107190642113414,1
0.552444739721867,0.378879355729129,0.422891398833284,0.664802532636828,3
0.460863817977262,0.192896134410213,0.475314223858472,0.467728367789653,3
0.850898220543401,0.877871300748035,0.993594684765065,0.835998841426906,2
0.0359363646387155,0.0967084905668025,0.19866216579686,0.240555864608835,1
0.466257679323152,0.470983547882296,0.469139006165974,0.575157760233109,3
0.00879117958562367,0.0221889198002251,0.072357741203341,0.113628792917539,1
0.580240046022748,0.481242577664376,0.378914341780895,0.50415711696998,3
0.377370794150147,0.540160664536697,0.392905229760808,0.504278343013395,3
0.54346311604437,0.480128230780857,0.549581410797138,0.403569580714833,3
0.433657182702178,0.438087698538615,0.518213404665446,0.556151009791413,3
0.486576607445217,0.61474920343641,0.672242430010809,0.69620369135095,3
0.391559730376201,0.593418056443127,0.542269644015007,0.549264964938501,3
0.0475618401458802,0.124569583266538,0.035552744722329,0.263921935704737,1
0.432037238800386,0.352388358727718,0.368904013737353,0.456344083966558,3
0.497528986613246,0.303838979720157,0.601129643497722,0.322385278372684,3
0.0801406616241097,0.0364320065840035,0.0724371427803686,0.265856866151666,1
0.763506447498277,0.605966137592646,0.627911777387482,0.61796709096713,3
0.356052858484347,0.570549689591011,0.528256939899241,0.394767818784945,3
0.0446308650168408,0.0400524097647093,0.212741024334767,0.0810629374803684,1
0.389991997268225,0.42202337985838,0.479734464998697,0.576724559563423,3
0.335340757308251,0.425553268025264,0.401647688149834,0.640934886853199,3
0.59218630953927,0.357007047420761,0.467267856887903,0.578753496954126,3
0.474421223839404,0.377975051523901,0.323434449532865,0.653507417546868,3
0.555589359701443,0.382677481938082,0.348005426177214,0.500805198780232,3
0.000116145225904449,0.0237783295891252,0.18706188910132,0.296745100372193,1
0.094592251917893,0.0058116946606993,0.225348982788708,0.129439227027197,1
0.00314354478252504,0.0954682711338374,0.13782695631964,0.172784824447756,1
0.789242785557008,0.882174698915006,0.957658809016561,0.771079406835817,2
0.0254826795523213,0.138126152109059,0.320034978686378,0.331441833601581,1
0.0357359008755887,0.114809282092054,0.132956927296841,0.172148792153177,1
0.902593220434754,0.74130149851341,0.997525110200805,0.729375338073888,2
0.143712065804016,0.134039458978776,0.194820217258839,0.127003517948541,1
0.89998803605072,0.934411066438743,0.921568299963337,0.849184588395057,2
0.893095351126875,0.733437376782382,0.980752359560075,0.732840542139144,2
0.180401091749997,0.163100799948961,0.123184763360493,0.149036059264835,1
0.588616587550015,0.259511651072482,0.649552192442742,0.335662738181945,3
0.53927633475863,0.573234947202168,0.291189993316519,0.378299817082093,3
0.0822711301846353,0.185280575257094,0.10866318792508,0.212454411057279,1
0.246515963433836,0.0562089804789988,0.134786271314275,0.271022325530397,1
0.577669314922025,0.539632700752811,0.418127464246534,0.489136487266605,3
0.327701960221222,0.520731760580352,0.399362648800754,0.512720045093485,3
0.539531814572972,0.370221992867515,0.422173236049356,0.577470890641047,3
0.415900048866892,0.576038782067605,0.481118498474517,0.536620078328749,3
0.0235250216380342,0.0377369993481343,0.0882985066610193,0.236414938102979,1
0.642045118899362,0.685966473970273,0.445254878732964,0.536956638428857,3
0.0571509682067478,0.105294145789686,0.124440570656737,0.367860285923563,1
0.889682285772501,0.833123920960818,0.972110181412171,0.805904401154455,2
0.417105434054984,0.32610834533947,0.512944525695516,0.348759700468267,3
0.664076140538053,0.467039648194117,0.639863006564639,0.505548582798072,3
0.52324772301122,0.536320325816191,0.628265839247483,0.390700661684227,3
0.123884763430027,0.0563812118846848,0.192016390510097,0.223162248219046,1
0.0126065084373349,0.144057919520208,0.120269270869152,0.0773207664591742,1
0.384516344689975,0.501642170643604,0.620321661204282,0.587308776138321,3
0.56738351977424,0.592156703105054,0.659081455348978,0.425886156358896,3
0.491953226655545,0.428340819788084,0.485798420867982,0.303695673105866,3
0.349547397702932,0.583796403633035,0.55546934563778,0.560591013761026,3
0.164271960370628,0.137013314483058,0.0971172763888569,0.185992916713502,1
0.837732889656308,0.898110799030922,0.918129964551255,0.780163330331483,2
0.00816841145987634,0.0836024957959908,0.236087431725978,0.0895016876092698,1
0.508199069601073,0.444897273436131,0.304230102035778,0.691575764147121,3
0.1320409867458,0.119587493871877,0.141521575449625,0.201946990339609,1
0.00664249464912197,0.202474331677492,0.0651373659696985,0.170358786362735,1
0.430173362040982,0.493209722894038,0.575038709571748,0.528191441651044,3
0.385237437967732,0.603107847530045,0.55700151101319,0.532586367852638,3
0.144128354312074,0.0774773589283248,0.0500879605650582,0.197053723326436,1
0.379724435925207,0.52555640395181,0.489235127377733,0.403938157395574,3
0.602316536916039,0.473725260240225,0.548345210247206,0.379323125943013,3
0.385758659600724,0.404758464535969,0.413421014731688,0.425109322848519,3
0.555997044111384,0.538154466601899,0.538765488053008,0.421899973028724,3
0.0593620790013695,0.104468622527848,0.0624211360712806,0.181072363885751,1
0.590663277252455,0.440274730245606,0.477055260125637,0.492958827926252,3
0.540106597862927,0.722752043394544,0.429691482294577,0.529803234759383,3
0.442993017536163,0.293788619439797,0.375254991503361,0.465030147599975,3
0.509056369438427,0.267524026347123,0.446971673913587,0.62854333958024,3
0.695047284568088,0.516212076965096,0.342482310325949,0.520333740055609,3
0.469180336113771,0.427387688183688,0.543990296881945,0.58956292427347,3
0.468632251041611,0.610226108532399,0.442114738154369,0.430929901211329,3
0.619922556211509,0.662731348420165,0.566599018635243,0.559397098591696,3
0.41577092657663,0.501732832138651,0.432683759927363,0.593743900912332,3
0.513686764380772,0.586504826330987,0.427511673298787,0.672830850016534,3
0.604398838003347,0.43203340317765,0.416348977722546,0.770297096804053,3
0.0900811667005983,0.216279386902374,0.089837250480746,0.267282745097533,1
0.626387506215716,0.367614545340914,0.418641193488432,0.603297605983789,3
0.107477000979117,0.0563116976103924,0.238560886150578,0.0911569806275833,1
0.357684576170556,0.546117775171826,0.627926209975643,0.474673007767645,3
0.612345441818946,0.716360366565429,0.409728973572182,0.474971339066475,3
0.00441192831056783,0.0910766758377713,0.114938355943841,0.186278707474365,1
0.504687130236691,0.54329157736602,0.373299164287707,0.468644866816339,3
0.101738658415213,0.12716247226927,0.247894488226532,0.163781318351202,1
0.592874062164053,0.423455024753757,0.518724189618351,0.516748916539754,3
0.374022978237189,0.662512691476994,0.593488196230142,0.669081169080713,3
0.000954678385453915,0.272333621821734,0.153379774221382,0.157795503060255,1
0.0683493368590698,0.0849130695273162,0.0901285951805977,0.104503381298505,1
0.993518469602973,0.899586861748345,0.969135626077761,0.826331638466457,2
0.536703944044205,0.567727677366579,0.622858043703486,0.572168209546075,3
0.77611122211713,0.898793718026778,0.915826170999335,0.808003893722631,2
0.00250208457621685,0.027159336846509,0.174770183231799,0.203526315811925,1
0.0396673086968441,0.251729924997792,0.274141241437375,0.0621836692395361,1
0.140041594279196,0.198382718462095,0.245490016942381,0.229300451160957,1
0.0811111722629073,0.108625782782445,0.112723168150933,0.154422673333502,1
0.00682056230080817,0.150634108492786,0.128628772953788,0.108592102253575,1
0.395229328309888,0.565867923545175,0.511997471833791,0.420218418699585,3
0.501259188907279,0.459517520448592,0.410916871937102,0.316713338844574,3
0.468105025102163,0.407359899950016,0.487938654707168,0.552030339743828,3
0.168090307406807,0.111482884077253,0.0653338032863533,0.140910510053798,1
0.879252213560492,0.849919070346028,0.864993410834043,0.81169352942364,2
0.0409401438926042,0.0549162159669221,0.0358070149565255,0.248635365112514,1
0.0573897114266586,0.13904077919645,0.224304544404441,0.188767641412936,1
0.00258082631018197,0.0574857745076973,0.177342486940938,0.172587371308817,1
0.00606587687991299,0.148097747866763,0.0561654250328923,0.094232627424096,1
0.0172855787890968,0.0764988375168087,0.0390586333884121,0.225536541729818,1
0.913730354199921,0.801353613301813,0.974422982631408,0.777446608845513,2
0.543149836085019,0.502224890328605,0.542494761871009,0.660806868640796,3
0.122175347550312,0.279721206173088,0.130545932680542,0.205639347547116,1
0.0207411184133878,0.0351452344045899,0.108144070289772,0.269013516470547,1
0.766894671704857,0.561155757022599,0.609756713058672,0.457871468661944,3
0.586837045479896,0.562074672059737,0.53331969433194,0.655598905261331,3
0.079900941950922,0.242028427433315,0.0901611410587451,0.129714622687065,1
0.398685757044698,0.809363571089196,0.416285776646356,0.524179457747258,3
0.040600724804314,0.107316181400328,0.21919451032975,0.210797649640058,1
0.535418569165013,0.4318785597021,0.240873207697749,0.622955257605486,3
0.538281062640766,0.709943609028427,0.185393796094439,0.626278517142494,3
0.0180749934699508,0.108734627924425,0.162218114147532,0.211489269448756,1
0.474036443842414,0.53434755152503,0.574865173102048,0.561841844143873,3
0.0326661623896171,0.137593004506983,0.114056414777925,0.191317507244692,1
0.0332363169289733,0.2058284459511,0.233798705470845,0.167962387160127,1
0.621587234400206,0.504524672180996,0.452290887492383,0.48624783288316,3
0.233749123741943,0.661989632367891,0.40131428716665,0.547898832319775,3
0.0407640676211442,0.199505873212813,0.0539356830762648,0.237734122986991,1
0.947247163956919,0.914564323959063,0.99611277698319,0.727045328879187,2
0.0274953579576471,0.143912302250273,0.407337025947993,0.326681484781579,1
0.31324930615336,0.315414794980067,0.347808572539522,0.598898796532428,3
